-0.013957	-0.000701	0.120102	0.023002	0.315023	0.018265	-0.140665	0.182556	0.381755	-0.024881	
-0.165397	-0.078196	0.078359	-0.047943	-0.117716	-0.143407	-0.333700	-0.027376	-0.013893	-0.040347	
-0.063434	0.062254	0.136818	-0.388632	-0.051115	-0.300306	0.135507	-0.301683	-0.019902	-0.182442	
-0.144319	-0.039945	0.033541	0.014382	0.103545	0.000824	-0.136441	0.096592	-0.067138	0.064532	
0.058855	0.024586	0.070723	0.013341	0.012378	-0.077256	-0.046158	0.015400	-0.022612	-0.123556	
0.101937	-0.102197	0.036122	-0.142874	0.015031	-0.097851	-0.144743	-0.191223	-0.060399	-0.099410	
-0.082869	-0.003820	0.141909	0.122745	-0.112434	-0.118629	0.177600	0.036344	-0.022779	0.118252	
-0.024717	-0.072152	-0.268025	0.377372	-0.114109	0.099417	-0.077625	-0.115483	0.432135	-0.357405	
0.658241	0.180364	-0.167981	-0.273135	0.333378	0.277554	-0.252197	-0.232445	0.306199	-0.178322	
-0.277748	0.503619	0.446437	0.046897	0.255540	0.365820	-0.132094	0.281465	0.398313	0.115192	
0.144678	-0.031245	-0.062139	-0.088496	-0.109091	0.082183	-0.005390	0.017414	0.043216	-0.092781	
-0.049274	-0.203089	0.140197	-0.180914	0.359194	-0.410340	0.370070	0.117939	0.134350	0.657027	
0.027743	0.089862	0.173557	0.038393	-0.084323	0.179204	0.086186	0.042522	-0.119257	-0.195724	
-0.013582	0.107415	0.181155	0.028498	0.115559	0.161357	-0.013140	0.024226	-0.073155	-0.124755	
-0.008263	0.301822	0.396213	0.253173	-0.555848	-0.222188	-0.285904	0.180335	0.300979	-0.345327	
-0.234713	-0.443432	-0.539816	0.121194	0.305955	-0.067030	0.165847	0.068233	-0.394108	0.395733	
-0.279588	0.267060	-0.491376	-0.147330	0.212161	0.127876	0.351542	-0.431821	-0.272694	0.376265	
0.054315	0.050413	0.062944	-0.054213	0.065990	0.147610	0.014805	0.090242	0.126847	-0.010232	
0.035403	0.108367	0.056963	0.097486	0.058846	-0.078163	-0.125873	0.042239	0.089595	0.067694	
0.018829	0.135387	0.005870	-0.084295	0.007573	-0.064910	-0.067102	-0.037503	-0.259084	0.069771	
0.059750	0.122259	0.018830	0.033842	0.152651	0.010723	0.021796	-0.037793	0.092233	0.004973	
0.192038	0.071933	-0.047403	-0.096038	-0.063631	0.078224	-0.158701	0.057112	-0.010020	-0.152961	
0.033967	0.064692	-0.023751	0.137891	0.019168	-0.083424	0.070422	-0.012601	-0.195173	0.231544	
-0.178190	-0.268837	-0.152430	-0.003354	0.444421	0.140174	-0.098098	-0.633755	-0.446956	0.104352	
-0.455265	0.281854	-0.494087	-0.033486	-0.021899	0.485696	0.166173	0.295423	0.277790	-0.195858	
-0.130260	0.219347	-0.050761	0.083782	-0.054816	-0.262680	0.083549	-0.102997	-0.060772	-0.026367	
0.016742	0.335069	-0.582805	0.069456	0.206503	0.031177	0.339597	-0.316544	0.079132	0.526223	
0.076937	0.189101	0.061595	-0.013147	0.099471	0.069720	-0.048764	-0.029324	0.050125	0.148968	
-0.025685	-0.015846	-0.134573	0.007195	0.000954	-0.249147	0.117190	-0.012045	0.116898	0.372729	
0.007988	0.106346	0.131754	0.018420	0.108343	-0.234018	-0.024792	0.033882	0.130781	-0.105695	
-0.031170	-0.022910	0.037024	-0.082860	0.059770	-0.024051	-0.254387	-0.003999	-0.193136	-0.113874	
0.166968	0.037791	-0.083867	-0.074205	-0.068373	0.058511	0.080276	-0.129024	0.068752	0.071184	
0.065410	0.125474	-0.005274	0.000975	0.214386	0.058593	-0.088802	0.018612	-0.099331	-0.019847	
0.005905	0.174225	0.283557	-0.144767	-0.284440	-0.142513	-0.349481	0.649725	0.405593	-0.241345	
0.048788	-0.082833	0.200144	0.344145	0.165694	0.135099	0.137922	0.008482	-0.233841	0.268710	
-0.164241	-0.071993	-0.047708	0.058222	-0.085089	-0.046998	0.015028	0.059165	0.018480	-0.066595	
-0.112969	-0.107490	0.257969	0.003865	0.140747	0.000431	0.046985	-0.053275	-0.047127	-0.111914	
0.059497	0.017950	-0.017461	-0.047216	0.152100	0.207165	0.046024	-0.056688	0.068591	-0.067485	
-0.050373	0.158841	-0.022112	-0.048274	0.099019	0.099521	0.109489	0.048349	-0.117001	0.081768	
0.031224	0.266776	-0.037989	0.097357	0.067525	-0.341400	0.073485	0.045030	0.238496	-0.214345	
-0.205288	-0.031753	0.226242	0.130581	-0.266098	0.005361	-0.064654	-0.163975	0.017162	0.028296	
-0.054436	-0.078125	-0.027466	0.019023	-0.042386	0.016495	-0.051452	0.117546	0.072177	-0.005509	
0.095738	-0.046701	-0.251310	0.013357	0.206134	0.032909	-0.488925	-0.529483	-0.107130	-0.322652	
-0.133772	0.038958	-0.050315	0.004764	-0.016911	-0.123307	-0.053560	0.006108	-0.110909	-0.055950	
0.318974	-0.025819	-0.116599	0.110465	-0.070036	0.085756	0.015243	0.096000	-0.145177	-0.212459	
-0.185520	0.130748	0.194390	0.503280	0.081692	-0.023418	0.108374	0.367942	-0.099780	-0.023331	
0.012366	-0.012846	0.049527	-0.060332	0.040606	-0.006122	-0.038977	0.113480	0.056237	0.004460	
-0.531053	-0.064945	0.108846	0.300998	0.195936	-0.082489	-0.132220	0.191658	-0.570177	0.414497	
0.008848	-0.221395	-0.111431	-0.071359	-0.216133	0.050532	-0.025111	0.050403	-0.248399	-0.060412	
-0.037599	-0.004914	0.127098	-0.037028	-0.141054	-0.042073	0.081161	0.036123	0.015938	-0.009661	
0.011400	0.074931	-0.192943	-0.068420	-0.092511	-0.170821	0.178648	-0.163084	-0.181380	-0.003588	
-0.013315	-0.041989	-0.268565	-0.126809	-0.104795	0.008096	0.242557	-0.320962	-0.262568	-0.290350	
0.234023	0.168789	0.231766	0.139177	-0.379919	0.255678	-0.687875	0.317019	0.170440	0.176707	
-0.032898	0.090389	-0.416503	-0.166336	-0.146403	-0.172895	0.187954	-0.044784	0.124073	-0.100188	
-0.219335	-0.198058	0.020664	0.061532	0.154893	0.175443	0.119323	0.057107	-0.201251	0.153289	
0.074515	-0.592607	0.255349	-0.501318	-0.256811	0.250118	0.006280	0.351027	0.258664	-0.089802	
0.116863	-0.047953	-0.059170	-0.379534	-0.165739	0.100425	-0.684970	0.480123	0.272849	0.157458	
-0.364109	-0.087672	0.317030	0.379146	0.118728	-0.008410	-0.033942	0.180406	-0.702212	0.221928	
0.090052	0.164451	0.133132	0.110859	0.098111	-0.012268	-0.036716	0.064318	0.161752	0.157215	
0.233655	-0.487757	-0.489212	0.131831	0.024038	-0.033323	-0.057810	0.169067	-0.545082	0.346501	
0.130422	0.034773	-0.008346	0.038370	-0.086246	-0.022790	-0.005746	0.155508	0.083075	0.076519	
0.136931	-0.115606	-0.146983	-0.042581	-0.377854	0.015086	0.093569	-0.273086	-0.353219	0.053424	
-0.070726	-0.033362	-0.076118	0.041933	-0.103059	0.104739	-0.123223	-0.157000	-0.000016	-0.011085	
-0.613567	-0.226618	-0.224898	0.333903	0.182544	0.069845	-0.033409	-0.083772	0.084862	-0.333072	
0.085926	0.163767	0.002402	0.098522	0.083515	0.010972	0.078109	-0.263826	0.082979	-0.056262	
0.090618	-0.085807	0.132607	-0.269861	-0.205703	-0.264012	-0.180129	0.157447	-0.335590	-0.242301	
0.184338	0.015210	0.141466	-0.639906	0.311847	0.123338	-0.182316	0.403794	0.120293	-0.426241	
0.058727	-0.164175	0.026763	-0.119754	-0.225151	0.224067	0.323315	-0.400356	0.110627	0.078555	
0.034913	-0.106803	0.137015	0.097077	0.072928	-0.018052	0.189775	0.094848	-0.071431	0.126589	
-0.150571	-0.075066	-0.307359	0.095883	-0.187768	0.067109	0.046916	0.240137	-0.126676	0.099332	
0.226576	-0.074519	-0.056860	-0.125376	-0.040556	-0.063232	-0.083850	-0.216761	-0.058976	0.043653	
-0.046923	-0.191767	-0.165796	0.046075	-0.059256	-0.129434	-0.133309	-0.104377	-0.070096	-0.028166	
-0.441172	-0.407631	-0.177497	-0.217653	0.355304	0.314761	-0.048490	0.384932	-0.402861	0.148963	
-0.143043	-0.397440	0.510309	-0.531550	0.314870	0.279893	0.142895	0.124819	-0.017108	-0.254647	
0.317661	-0.451417	-0.480010	0.111297	-0.087107	-0.117923	-0.332053	-0.065923	-0.330866	-0.248132	
0.125140	0.031230	-0.024842	-0.019311	-0.030979	0.218534	0.042319	0.189625	0.175565	-0.027541	
0.132899	0.139907	-0.045822	-0.045308	-0.069427	0.083294	-0.107343	-0.092363	-0.022590	-0.026734	
-0.012540	-0.031612	-0.137981	-0.206464	-0.001440	0.077810	0.035655	-0.133928	0.002310	-0.099594	
0.156680	0.019084	-0.313298	-0.030759	0.268843	0.456512	0.122040	-0.179221	0.729551	-0.126677	
0.147566	-0.068374	0.413436	0.155150	-0.076003	0.043579	-0.073167	-0.410643	-0.187950	-0.041447	
0.039714	0.129394	0.220236	0.188453	-0.166260	-0.097639	0.111108	0.090575	0.253637	-0.105447	
-0.037464	0.094274	-0.111595	0.077814	-0.073148	0.239672	-0.015767	-0.014387	0.113922	-0.038832	
-0.630975	-0.078553	-0.089650	-0.030767	-0.056315	-0.244099	-0.236679	-0.416623	-0.158806	-0.034349	
0.086820	-0.063718	0.107146	-0.116847	0.079752	0.060960	-0.205545	-0.126796	-0.226394	-0.004990	
-0.004954	-0.132864	0.104324	0.106495	-0.329506	0.158432	-0.126751	-0.141308	0.009116	0.116702	
0.028589	0.136586	0.003918	0.104187	-0.036207	0.142225	0.009254	0.027644	0.049442	-0.116694	
-0.408706	0.398828	-0.404514	0.135519	-0.035645	0.414250	-0.092539	-0.020674	0.347792	-0.434827	
0.110577	0.165383	0.216623	0.215623	-0.035575	-0.056343	0.071494	-0.181826	-0.222513	0.004238	
0.046022	-0.009377	0.231772	-0.119464	0.087567	-0.156068	0.220936	-0.201712	-0.111381	0.022908	
-0.339657	-0.093423	0.571194	0.208737	0.326415	-0.216984	0.320759	-0.036573	-0.037274	-0.227674	
-0.031123	0.030526	0.008180	0.105270	-0.104857	0.061284	0.009314	0.068873	0.059590	-0.158817	
0.086724	0.168969	-0.142017	-0.138451	0.071821	-0.266307	-0.050368	0.025190	-0.092799	-0.033774	
0.495233	-0.001135	-0.291651	-0.365653	-0.423923	-0.011112	0.324348	-0.008618	-0.367218	-0.340619	
-0.506299	-0.111918	0.510704	0.315454	0.057848	0.017793	0.212461	0.102510	-0.544709	0.121600	
-0.030638	0.095022	-0.120123	0.072620	-0.077889	-0.134280	-0.109142	0.136619	0.020606	-0.143761	
-0.006571	0.234272	0.499346	-0.046782	-0.532082	-0.324775	-0.171359	0.256938	0.438964	0.125770	
0.131619	0.407030	-0.185327	-0.037283	0.292304	-0.008625	0.241839	0.468951	0.079298	0.162789	
-0.037647	0.040976	-0.302097	-0.004978	0.109978	-0.282281	0.174450	-0.282710	0.277126	0.118483	
-0.299316	0.072884	-0.198612	-0.188410	-0.072770	-0.064933	-0.242367	-0.017318	0.243985	-0.051040	
-0.180583	0.046687	-0.325410	0.025939	0.022973	0.011475	0.168533	-0.037081	-0.341748	-0.087056	
-0.124457	-0.210760	-0.049880	-0.064366	-0.080707	-0.093072	-0.053164	0.013033	0.065862	0.088919	
-0.038928	0.080871	-0.090517	-0.006532	0.078822	-0.066562	-0.066397	-0.103216	-0.054182	-0.039479	
0.141190	0.040314	-0.051071	0.034277	0.010534	0.047270	-0.129507	-0.054323	-0.058525	-0.036435	
0.065086	0.043395	-0.070134	0.041627	0.041710	-0.084049	0.071252	-0.026990	-0.146939	-0.009793	
0.069817	0.088034	0.015733	0.213265	-0.104647	0.034868	-0.007896	-0.040972	-0.104355	0.159569	
-0.526612	-0.142987	0.414985	0.195892	-0.146977	0.305848	0.249472	-0.104345	-0.536625	-0.123451	
0.082566	0.211220	0.106092	0.155723	0.071405	0.057981	-0.244405	0.053737	-0.048250	0.069238	
-0.032233	0.095749	-0.138820	-0.247182	-0.212017	0.195305	0.011058	0.042769	-0.075306	0.028487	
-0.180222	0.017019	0.314257	0.577305	0.015772	0.316256	-0.294408	-0.111447	0.021804	-0.008237	
0.130550	0.421505	-0.527152	-0.090887	0.149237	0.232254	0.351098	-0.355857	-0.283120	0.335956	
-0.133754	0.046279	-0.001801	0.040913	-0.003284	0.056035	0.036532	0.085367	-0.107926	0.009906	
0.275175	-0.536402	0.300394	-0.051988	-0.130387	0.058140	-0.137676	0.156193	-0.040886	-0.049944	
-0.083165	0.111085	0.245317	-0.103015	-0.130801	0.099303	0.020794	0.030558	0.039040	0.066081	
-0.160405	0.025852	-0.037839	0.109594	-0.093031	0.301455	-0.360927	-0.101742	0.031030	-0.004583	
0.181509	0.197210	0.073121	-0.128167	0.049893	-0.511589	-0.043649	0.108926	0.441002	0.130381	
-0.179827	0.100574	0.151109	-0.004340	-0.025464	0.291814	-0.141722	0.007699	-0.236893	-0.177514	
0.004201	0.209197	0.042848	-0.045465	-0.012853	-0.000612	0.126852	0.190914	-0.160155	-0.245531	
-0.087742	0.210151	-0.187636	-0.021377	-0.159033	-0.050702	-0.082491	0.077429	0.318853	-0.123140	
0.309192	-0.054724	-0.499194	-0.329023	-0.028626	-0.102776	-0.279113	0.123330	0.553703	-0.364516	
0.065649	0.320040	-0.112579	0.169900	-0.271669	-0.262597	0.575935	-0.131969	-0.352816	-0.484556	
-0.006901	-0.037949	-0.572626	-0.372621	0.141588	-0.108262	-0.323261	-0.209374	0.510828	-0.265565	
0.192048	-0.083151	0.199711	-0.142557	-0.550650	0.313699	0.261430	0.051328	-0.495617	-0.250362	
0.182098	0.462499	-0.080263	-0.197050	0.146005	0.078886	0.295177	0.112860	-0.045379	-0.294328	
-0.238272	-0.205642	-0.082215	-0.174919	0.395541	0.259398	-0.107689	-0.488513	-0.445898	0.436778	
-0.048690	-0.021733	0.011812	-0.008113	0.018184	-0.047207	0.086258	0.119003	-0.030443	-0.155200	
-0.093722	0.227582	0.039761	-0.073545	-0.027421	0.040556	-0.070577	0.038727	0.022777	0.115273	
0.399793	-0.393713	0.381310	0.157107	0.000010	-0.337759	-0.108610	-0.292952	-0.445117	0.324419	
0.154816	-0.125109	0.142403	-0.040593	0.010106	-0.087185	-0.191107	-0.077877	-0.021834	0.024142	
-0.137159	0.215498	0.271740	0.005362	-0.602612	-0.236486	-0.162536	0.614529	-0.022546	-0.190122	
-0.414980	0.035121	0.480934	0.070187	0.257443	0.163896	0.221777	-0.086249	-0.656385	0.098646	
0.251598	0.022861	-0.069329	0.106314	0.379320	0.438724	-0.083988	-0.473834	-0.238257	0.543475	
-0.080349	0.116438	0.059364	0.064832	-0.023941	0.064856	-0.054285	0.074444	0.043216	0.130233	
0.212146	0.226184	0.615347	0.265395	-0.320540	-0.298038	-0.126845	0.001302	0.355069	0.344391	
-0.146806	-0.036335	-0.019375	-0.039321	0.010208	-0.071865	0.166300	-0.066260	-0.171002	-0.113448	
0.049499	-0.208385	0.058333	0.093491	0.495644	-0.164743	-0.115763	-0.236517	-0.323636	0.211877	
-0.203622	-0.365768	-0.436445	-0.194991	0.305131	0.387812	0.218135	0.455925	-0.175197	0.235791	
-0.268478	0.134317	0.572792	0.312065	0.148742	0.185853	0.434216	-0.065624	-0.408129	0.260971	
-0.075740	0.084087	0.023304	0.209020	-0.015950	-0.076843	0.095646	0.042925	0.082682	-0.078540	
0.352848	-0.377796	-0.421254	-0.429535	0.162379	-0.092324	-0.044845	-0.149092	0.558270	-0.004268	
0.501764	0.332899	-0.237267	-0.317801	0.414933	0.265562	-0.377057	-0.210316	-0.200223	0.101368	
-0.020483	-0.151700	0.098248	0.086543	-0.057375	0.080501	-0.023714	0.064558	0.006007	0.020196	
0.071936	-0.183411	-0.031340	0.106344	-0.119986	-0.000287	-0.032108	0.168549	0.009422	-0.034770	
0.083479	0.006924	0.352594	-0.040107	0.155468	0.092790	-0.359904	0.648366	0.327976	-0.419014	
0.084691	0.030804	0.036091	-0.128747	-0.027651	0.187325	0.188887	0.128390	0.066973	0.126556	
-0.097747	-0.396658	0.499425	0.338298	0.075728	0.033817	0.159571	0.367798	-0.119202	-0.172289	
-0.465676	0.021165	0.177775	0.371732	0.016840	-0.192619	0.412243	-0.135390	-0.494819	0.377362	
-0.014941	-0.031141	0.118425	0.043017	-0.064849	0.071631	-0.090093	0.031916	-0.139396	0.018140	
0.101964	-0.102101	0.058530	-0.114695	0.172846	0.250058	-0.112686	0.045436	-0.019517	-0.002611	
0.092019	-0.392695	-0.149412	0.140355	0.608204	0.244852	-0.031058	-0.123435	-0.179050	0.563184	
0.118503	0.079065	0.168359	-0.132145	-0.210747	-0.074506	0.015765	0.133358	0.095197	-0.041765	
0.054732	0.294500	-0.456540	0.188825	0.055739	-0.127678	0.391223	-0.535605	0.079571	0.447798	
0.068721	0.179250	-0.330698	-0.212796	-0.290435	-0.219049	-0.158589	0.310954	0.104273	-0.169091	
-0.028965	-0.056620	0.029852	-0.149352	0.029827	0.186872	0.019637	-0.066860	0.009060	-0.054486	
-0.180287	-0.012505	-0.148445	-0.203294	-0.013949	-0.066615	0.009656	-0.052313	-0.030111	-0.090252	
-0.108420	0.063028	-0.058776	0.019226	0.264958	0.176332	0.133613	0.165417	-0.174580	0.122114	
0.003704	-0.111764	0.016305	0.090512	-0.052563	-0.015061	0.239679	0.014514	0.052327	0.039400	
0.037769	0.090287	-0.102516	-0.028661	0.162242	0.030686	-0.021623	-0.013542	0.111246	0.018268	
-0.486298	0.104251	0.155821	0.515236	0.449230	0.311378	-0.128720	0.138118	0.164385	0.318539	
-0.272733	0.172443	-0.209713	0.092523	-0.271596	-0.228819	-0.528722	0.533538	0.375877	0.108284	
0.141855	-0.292890	-0.311054	-0.242994	0.187638	0.079364	-0.108312	-0.338984	0.284527	0.197475	
-0.111577	0.088094	-0.120118	-0.233592	-0.004080	-0.154858	0.412349	-0.218873	0.111086	0.418280	
0.013449	-0.014974	-0.010910	0.004667	0.141535	0.043381	-0.025687	0.170814	-0.069782	-0.013695	
0.011519	0.157500	0.066616	-0.220697	0.014150	0.017919	-0.099216	0.048278	0.067769	0.040236	
0.043827	0.077105	0.080682	0.144007	0.054221	0.036998	-0.070226	-0.054800	-0.155150	-0.047010	
-0.200781	0.303783	0.274349	0.034863	-0.278480	0.214231	-0.196684	-0.041504	-0.376610	-0.206266	
0.131878	-0.088117	0.025140	-0.087487	-0.002840	0.005375	-0.019436	-0.063857	-0.009769	0.022721	
-0.007243	-0.078275	-0.104762	0.002254	-0.066519	0.263916	0.168287	-0.196039	-0.193214	0.300045	
-0.004455	-0.221086	0.297974	0.240213	-0.061709	-0.211327	0.116476	0.186292	0.018332	-0.014883	
-0.119472	-0.060339	-0.128504	-0.155190	-0.004799	0.105576	0.197675	-0.038036	0.188428	0.095176	
0.093991	-0.153535	0.136560	0.114167	0.214009	-0.015075	0.008994	0.066132	-0.260260	0.167006	
-0.009155	0.160218	-0.124494	0.017379	-0.053809	0.223593	-0.015486	-0.065948	0.158649	-0.108296	
0.098713	-0.056542	-0.101762	0.172895	0.123190	-0.189181	0.014513	0.006720	0.054339	-0.048819	
-0.184886	0.006062	-0.149147	-0.006858	-0.080675	0.308756	0.113469	0.005695	0.162058	-0.132629	
0.089994	-0.094363	0.125523	0.088982	-0.303112	-0.049329	0.002376	0.036348	0.051594	-0.044764	
-0.074338	0.071621	-0.185253	0.132415	0.031823	0.115384	0.232423	0.056444	0.026992	0.219592	
-0.184783	-0.300623	0.558640	0.024695	-0.249871	-0.011189	-0.348927	0.360380	-0.260582	0.182155	
-0.045310	-0.255935	0.024718	0.127147	-0.006240	-0.237306	-0.050889	0.036819	0.317281	-0.087171	
-0.159156	0.142010	0.203232	0.164587	-0.128094	0.148554	0.059607	0.142076	-0.029381	-0.091619	
-0.002132	0.337580	0.089664	0.222957	-0.165106	0.087883	0.335708	0.274699	-0.236914	0.309101	
0.099064	-0.040436	-0.106791	-0.168308	0.024503	-0.017401	0.187768	-0.037511	-0.046797	0.163831	
-0.179461	-0.037575	0.003993	0.064085	-0.090166	-0.157210	-0.052517	-0.052379	-0.055710	0.029483	
0.113286	-0.129415	-0.147030	0.132740	0.085943	0.071490	-0.143227	0.110527	0.022250	-0.078525	
0.117931	0.555488	-0.081242	-0.375866	0.270906	-0.333827	0.224460	0.200548	0.251897	-0.436766	
-0.018808	0.061376	0.144781	0.154571	-0.151265	-0.003113	-0.082090	0.027590	-0.126627	0.066062	
-0.065716	0.146942	0.119826	-0.065501	0.095924	0.058559	0.001187	0.081114	0.176007	-0.032041	
-0.079217	-0.174297	-0.511944	-0.278013	0.251370	-0.209633	-0.529652	-0.027068	-0.217696	0.433796	
0.352587	-0.272846	0.162217	-0.092192	0.337579	-0.140907	-0.370595	-0.310747	-0.167034	-0.194779	
-0.032642	0.024766	-0.104791	-0.123104	-0.239438	-0.145732	-0.017433	0.027686	-0.239212	0.048265	
-0.069416	0.026468	-0.025661	-0.261589	-0.129657	0.196981	-0.197065	0.147242	0.147988	-0.156515	
-0.621026	-0.162918	0.392856	0.173937	-0.137625	-0.089310	0.131736	0.077291	-0.299267	0.038785	
-0.143661	-0.214364	0.029120	0.010368	0.159983	0.072749	0.001272	-0.039923	0.119816	-0.020828	
0.120071	0.182077	0.196544	-0.043011	0.117338	0.014028	-0.101658	-0.026772	0.004912	0.113461	
0.075673	0.242490	-0.160356	-0.025391	-0.105516	0.213249	0.210989	0.012521	-0.044878	-0.035350	
