566940	0
102540	1
565607	2
301179	3
565706	4
340969	5
566272	6
566102	7
422478	8
566667	9
73619	10
566741	11
375410	12
148277	13
425232	14
255644	15
566222	16
243529	17
15332	18
361918	19
553352	20
13262	21
513657	22
565376	23
116718	24
450439	25
88551	26
563892	27
156297	28
24898	29
14005	30
565540	31
432581	32
247768	33
287811	34
329816	35
540282	36
79038	37
53747	38
94430	39
403626	40
195953	41
566919	42
122778	43
413861	44
565848	45
512177	46
563402	47
34072	48
275517	49
448904	50
441365	51
121352	52
244415	53
565825	54
566905	55
154979	56
566602	57
484933	58
474114	59
537316	60
566844	61
566112	62
59640	63
468739	64
77287	65
565386	66
43815	67
304864	68
27037	69
565736	70
295576	71
491844	72
566348	73
56212	74
367281	75
326407	76
227343	77
311391	78
128531	79
240718	80
143722	81
564548	82
67277	83
457551	84
229226	85
566451	86
556978	87
563235	88
170137	89
566958	90
383430	91
567287	92
302177	93
552846	94
13459	95
566241	96
300375	97
565241	98
338732	99
174950	100
20703	101
308095	102
118712	103
206534	104
567167	105
566427	106
153518	107
565052	108
565359	109
216374	110
564205	111
101913	112
565806	113
565243	114
300383	115
427799	116
49931	117
566850	118
427317	119
549393	120
89018	121
513161	122
26689	123
563093	124
279477	125
549074	126
566499	127
394584	128
29943	129
410721	130
567135	131
328155	132
567184	133
9352	134
237840	135
566137	136
565539	137
165403	138
567211	139
110122	140
249049	141
294975	142
566341	143
25735	144
116249	145
565214	146
460122	147
566438	148
267290	149
564375	150
550853	151
210559	152
303314	153
154901	154
7018	155
460861	156
400450	157
566960	158
60605	159
565954	160
486302	161
309244	162
53590	163
566373	164
486007	165
566683	166
255048	167
567017	168
447369	169
124530	170
487051	171
101363	172
97104	173
241386	174
564291	175
8672	176
567296	177
366260	178
207336	179
565897	180
535114	181
16617	182
230571	183
565084	184
5978	185
565611	186
11609	187
566619	188
176740	189
46725	190
95603	191
28704	192
60464	193
565027	194
528239	195
45400	196
372513	197
181807	198
157884	199
560155	200
566681	201
194826	202
565650	203
566781	204
291741	205
149754	206
268974	207
68111	208
518710	209
386151	210
404107	211
566258	212
553283	213
227998	214
58110	215
563158	216
477851	217
564895	218
170233	219
566183	220
113117	221
303573	222
75512	223
14766	224
86642	225
453948	226
515220	227
543478	228
443173	229
565866	230
57426	231
89227	232
221663	233
566591	234
536273	235
138343	236
172785	237
4377	238
196424	239
212213	240
366986	241
1117	242
4626	243
